REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE
2016-01-11,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",15.49
2016-01-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",14.69
2016-01-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.16
2016-01-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",13.62
2016-01-11,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.08
2016-01-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.03
2016-01-11,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,8.09
2016-01-11,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,6.03
2016-01-11,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.27
2016-01-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.12
2016-01-18,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,냉동,5.91
2016-01-18,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.94
2016-01-18,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",7.97
2016-01-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",15.95
2016-01-18,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",12.32
2016-01-18,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,6.1
2016-01-18,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",14.17
2016-01-18,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,8.15
2016-01-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.4
2016-01-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",11.7
2016-01-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,6.58
2016-01-18,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.38
2016-01-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.44
2016-01-25,수산물,인도네시아,인도네시아,판매용,갑각류,새우,흰다리새우,"냉동,살",8.26
2016-01-25,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,"냉동,살",10.06
2016-01-25,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,6.5
2016-01-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉동,4.77
2016-01-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",18.78
2016-01-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",7.64
2016-01-25,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.86
2016-01-25,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,6.22
2016-01-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",12.08
2016-01-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",11.81
2016-01-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.55
2016-01-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",9.67
2016-01-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.36
2016-01-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.03
2016-01-25,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,8.05
2016-01-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.08
2016-01-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.08
2016-02-01,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,냉동,8
2016-02-01,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,6.79
2016-02-01,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,5.92
2016-02-01,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.11
2016-02-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",10.25
2016-02-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",18.17
2016-02-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.77
2016-02-01,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.97
2016-02-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.26
2016-02-01,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.33
2016-02-01,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",7.66
2016-02-08,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",6.14
2016-02-08,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.48
2016-02-08,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.16
2016-02-08,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",4.91
2016-02-08,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.25
2016-02-08,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.62
2016-02-08,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.57
2016-02-08,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.14
2016-02-15,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.3
2016-02-15,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,7.06
2016-02-15,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉동,7.94
2016-02-15,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",19.95
2016-02-15,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",7.97
2016-02-15,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",12.76
2016-02-15,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.26
2016-02-15,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,8.17
2016-02-15,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.07
2016-02-15,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",15.91
2016-02-15,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",11.74
2016-02-15,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.88
2016-02-15,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.05
2016-02-22,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.62
2016-02-22,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.76
2016-02-22,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",18.89
2016-02-22,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.95
2016-02-22,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.45
2016-02-22,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.54
2016-02-22,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",7.82
2016-02-29,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,"냉동,자숙",7.2
2016-02-29,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉동,6.29
2016-02-29,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",14.24
2016-02-29,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",15.1
2016-02-29,수산물,베트남,일본,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",21.52
2016-02-29,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",12.09
2016-02-29,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.48
2016-02-29,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,6.66
2016-02-29,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.62
2016-02-29,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",20.45
2016-02-29,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.71
2016-02-29,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.58
2016-03-07,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.72
2016-03-07,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",13.63
2016-03-07,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",14.28
2016-03-07,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.03
2016-03-07,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.51
2016-03-07,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.19
2016-03-07,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.69
2016-03-07,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.18
2016-03-07,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.23
2016-03-07,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.08
2016-03-14,수산물,인도네시아,인도네시아,판매용,갑각류,새우,흰다리새우,"냉동,살",8.85
2016-03-14,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉동,7.13
2016-03-14,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",19.04
2016-03-14,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",8.09
2016-03-14,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",10.44
2016-03-14,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",15.01
2016-03-14,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.48
2016-03-14,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.58
2016-03-14,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.7
2016-03-14,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.35
2016-03-14,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.57
2016-03-21,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.36
2016-03-21,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.62
2016-03-21,수산물,페루,페루,판매용,갑각류,새우,흰다리새우,냉동,5.8
2016-03-21,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉동,9
2016-03-21,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,6.21
2016-03-21,수산물,사우디아라비아,사우디아라비아,자사제품제조용,갑각류,새우,흰다리새우,냉동,4.7
2016-03-21,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",11.69
2016-03-21,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",17.61
2016-03-21,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",11.92
2016-03-21,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",13.19
2016-03-21,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.5
2016-03-21,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.45
2016-03-21,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.99
2016-03-21,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",7.99
2016-03-28,수산물,인도네시아,인도네시아,판매용,갑각류,새우,흰다리새우,냉동,7.38
2016-03-28,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.67
2016-03-28,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",7.82
2016-03-28,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.97
2016-03-28,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,"냉동,살",10.84
2016-03-28,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉동,8.34
2016-03-28,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",12.09
2016-03-28,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",19.8
2016-03-28,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",12.43
2016-03-28,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",13.28
2016-03-28,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,6
2016-03-28,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.48
2016-03-28,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.36
2016-03-28,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.61
2016-03-28,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.78
2016-03-28,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.2
2016-03-28,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",7.74
2016-04-04,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",11.94
2016-04-04,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",11.97
2016-04-04,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",8.13
2016-04-04,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.94
2016-04-04,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",11.16
2016-04-04,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.19
2016-04-04,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.64
2016-04-04,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.17
2016-04-04,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,6.82
2016-04-04,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",18.65
2016-04-04,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.4
2016-04-04,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,6.74
2016-04-04,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.38
2016-04-04,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",7.93
2016-04-11,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.65
2016-04-11,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",11.97
2016-04-11,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",12.01
2016-04-11,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.72
2016-04-11,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,6.66
2016-04-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.89
2016-04-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.54
2016-04-11,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.28
2016-04-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",15.84
2016-04-11,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.45
2016-04-18,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.6
2016-04-18,수산물,인도네시아,인도네시아,판매용,갑각류,새우,흰다리새우,냉동,8.33
2016-04-18,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,8.32
2016-04-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",17.09
2016-04-18,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.52
2016-04-18,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",12.37
2016-04-18,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",12.49
2016-04-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,6.66
2016-04-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",11.13
2016-04-18,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.39
2016-04-18,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,6.8
2016-04-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.73
2016-04-18,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.13
2016-04-25,수산물,인도네시아,인도네시아,판매용,갑각류,새우,흰다리새우,"냉동,살",8.18
2016-04-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",13.34
2016-04-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",20.28
2016-04-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",11.67
2016-04-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.48
2016-04-25,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.87
2016-04-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,8.09
2016-04-25,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.55
2016-04-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.94
2016-04-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",11.07
2016-04-25,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.37
2016-04-25,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.42
2016-05-02,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,8.05
2016-05-02,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,10.75
2016-05-02,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.94
2016-05-02,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.34
2016-05-02,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.66
2016-05-09,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.31
2016-05-09,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",18.4
2016-05-09,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.02
2016-05-09,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.7
2016-05-09,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.3
2016-05-09,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.4
2016-05-09,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",11.66
2016-05-09,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.54
2016-05-09,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.59
2016-05-09,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.1
2016-05-09,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.44
2016-05-16,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,"냉동,살",8.5
2016-05-16,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",12.2
2016-05-16,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살",12.13
2016-05-16,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,자숙",7.91
2016-05-16,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.33
2016-05-16,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,냉동,6.67
2016-05-16,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",10.63
2016-05-16,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.32
2016-05-16,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,8.07
2016-05-16,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,8.27
2016-05-16,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",17.48
2016-05-16,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.57
2016-05-16,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,9.1
2016-05-16,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",8.81
2016-05-23,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",6.92
2016-05-23,수산물,사우디아라비아,사우디아라비아,판매용,갑각류,새우,흰다리새우,냉동,6.04
2016-05-23,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",11.13
2016-05-23,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.38
2016-05-23,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",6.24
2016-05-23,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.2
2016-05-23,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",7.28
2016-05-23,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.93
2016-05-23,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.31
2016-05-23,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,6.74
2016-05-23,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",12.32
2016-05-23,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,냉장,8.9
2016-05-23,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살",9.51
2016-05-30,수산물,인도,인도,판매용,갑각류,새우,흰다리새우,냉동,6.99
2016-05-30,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,포장횟감",11.36
2016-05-30,수산물,태국,태국,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",19.38
2016-05-30,수산물,중국,중국,판매용,갑각류,새우,흰다리새우,"냉동,살",7.38
2016-05-30,수산물,에콰도르,에콰도르,판매용,갑각류,새우,흰다리새우,냉동,7.73
2016-05-30,수산물,말레이시아,말레이시아,판매용,갑각류,새우,흰다리새우,냉동,7.2
2016-05-30,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,냉동,7.74
2016-05-30,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙,포장횟감",16.21
2016-05-30,수산물,베트남,베트남,판매용,갑각류,새우,흰다리새우,"냉동,살,자숙",8.35
